,close,high,low,rsi,bb_upper,bb_lower,trend_ma,regime,standard_long_entries,standard_long_exits,standard_short_entries,standard_short_exits,trending_long_entries,trending_long_exits,trending_short_entries,trending_short_exits,ranging_long_entries,ranging_long_exits,ranging_short_entries,ranging_short_exits
2023-01-06 22:00:00,108.11704680806865,109.21302613738335,108.03448340923343,59.83684688150906,109.61034090556903,107.64553196765492,108.62793643661198,ranging,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-06 23:00:00,107.89075703995279,109.14000750760174,107.0911697282314,77.085926619496,109.51542067634685,107.61847588271894,108.5669482795329,ranging,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-07 00:00:00,107.94535522275811,108.2956347722042,106.73916210066807,53.53844197303787,109.3726953164337,107.61436505547597,108.49353018595484,ranging,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-07 01:00:00,108.18978382351065,108.35221850509402,107.74614007511306,52.73951213265242,109.2770037392589,107.61569247189183,108.44634810557537,ranging,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-07 02:00:00,108.34617345752916,108.43576881090081,108.3105586133487,37.50439340187585,109.14899199351933,107.6663258063345,108.40765889992691,ranging,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-07 03:00:00,108.39111917735151,108.44379186439839,108.3527688908344,67.97218900695043,109.0121213050823,107.69838618988621,108.35525374748426,ranging,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-07 04:00:00,108.10618161277897,108.2294484497399,107.26675791696664,39.02321019654495,108.92926732594574,107.65945285716921,108.29436009155748,ranging,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-07 05:00:00,108.3446295729026,108.90012685132898,108.15220064435361,55.27965121666397,108.8348358600084,107.68471920739363,108.25977753370101,ranging,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-07 06:00:00,108.17998282929827,108.733073872842,107.70335080330791,28.967651296321936,108.80237494189333,107.64336910509115,108.22287202349224,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 07:00:00,108.07152692870874,108.21538680091874,107.75698489372752,42.745982731916676,108.77485634179543,107.59073781005286,108.18279707592414,trending,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-07 08:00:00,107.98994198381236,108.1780848239337,107.94040907891974,28.557508759347066,108.76147178479545,107.52443702550849,108.14295440515197,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 09:00:00,107.94505788928177,108.18639141070292,106.6454880235845,33.62052427624067,108.77008374158447,107.48455435621281,108.12731904889864,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 10:00:00,107.89010661441601,108.02237149958279,106.94360034110751,34.09908824487225,108.77683894179576,107.47768089681303,108.1272599193044,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 11:00:00,107.83191937916382,108.27086361369919,107.44901540703503,23.879716052352705,108.77585671354991,107.45803842622352,108.11694756988672,trending,1,0,0,1,1,0,0,1,1,0,0,1
2023-01-07 12:00:00,107.7779781933714,108.27267547115854,107.58882506195845,24.25996933550534,108.73481742630707,107.42420396253195,108.07951069441951,trending,1,0,0,1,1,0,0,1,1,0,0,1
2023-01-07 13:00:00,107.65785927643859,107.89978683251647,106.897880757051,33.53564226003723,108.63088914218879,107.40298421372465,108.01693667795672,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 14:00:00,107.58330424525498,107.67829957037682,106.47064741908834,29.36563852178086,108.54559820933588,107.3413997043782,107.94349895685704,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 15:00:00,107.514601721951,107.9221724590479,107.24217353837093,31.14949458214468,108.48056882483272,107.29886910873083,107.88971896678177,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 16:00:00,107.3845979013163,108.5460654092679,106.92432197758511,31.385589458884347,108.41160784474572,107.19327887580216,107.80244336027394,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 17:00:00,107.34166627111647,107.7429253266825,107.20464183214835,24.81666299277542,108.35336457650054,107.09910095165064,107.72623276407559,trending,1,0,0,1,1,0,0,1,1,0,0,1
2023-01-07 18:00:00,107.25401895075974,108.16175314540247,107.07473339971945,27.861747873013478,108.30691113141373,106.9969165825649,107.65191385698931,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 19:00:00,107.15203433240752,107.34951598508883,106.8571585347165,26.36826783524694,108.29379420855624,106.85768665971243,107.57574043413433,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 20:00:00,107.04098828067832,107.66555286911378,106.87334133397412,20.464153344741753,108.28882280645993,106.69828176933535,107.49355228789764,trending,1,0,0,1,1,0,0,1,1,0,0,1
2023-01-07 21:00:00,106.93078952036623,107.40525944630129,106.7897790250265,33.00605648509854,108.28130410860156,106.5313791773665,107.40634164298403,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 22:00:00,106.84073126714871,106.98874827708084,106.8086587169235,30.119954617746945,108.25109004345579,106.38137722214587,107.31623363280083,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-07 23:00:00,106.73076822637331,108.11517307302428,106.40733450537485,33.1795097600121,108.19367561022801,106.2483898431922,107.2210327267101,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 00:00:00,106.61872869727874,106.86851539689937,106.44098834789774,38.35676526973174,108.12321296617715,106.12991965466857,107.12656631042286,trending,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-08 01:00:00,106.54231433831643,107.05629369351756,105.53484595488624,31.064513014628627,108.07851049291212,105.98535123576293,107.03193086433753,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 02:00:00,106.47721300671641,107.09817676915864,106.32960092936304,35.99659198494243,107.98518096766172,105.89006463097068,106.9376227993162,trending,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-08 03:00:00,106.3406349542849,106.72531786145103,105.84983331548058,25.927719667346246,107.91187079788409,105.77356335583352,106.8427170768588,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 04:00:00,106.24395419046746,107.26196359723805,105.03044364755304,23.057579747661737,107.83797455785547,105.64787558119868,106.74292506952708,trending,1,0,0,1,1,0,0,1,1,0,0,1
2023-01-08 05:00:00,106.14819470514274,106.66356223550697,105.94688899012938,28.47016944903763,107.76334567561817,105.52144550968744,106.6423955926528,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 06:00:00,106.11366353126265,106.1212255383044,105.59052406469856,26.206196542662177,107.67949704795979,105.41649944622856,106.54799824709417,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 07:00:00,106.00876311513314,106.3896353302781,105.65030172807056,39.27155498353464,107.5937321634443,105.31458702791763,106.45415959568096,trending,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-08 08:00:00,105.90413758678133,106.51405525373886,105.60391883205085,31.381526732903236,107.5056393649953,105.21601583844212,106.36082760171871,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 09:00:00,105.80280051561394,106.23199379825472,104.60761509367164,28.71620198918738,107.41161338058743,105.12132714075273,106.26647026067008,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 10:00:00,105.67875959823746,106.62469906729453,105.0556535173167,34.88756085725734,107.32546336868832,105.01620285662717,106.17083311265775,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 11:00:00,105.58444173517613,106.09780153380697,105.12488023372767,34.15647035906122,107.23757468858805,104.91603936179969,106.07680702519387,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 12:00:00,105.50957005430041,106.02459904667971,104.97190005713705,30.247710269668882,107.14208155485646,104.82376080752833,105.9829211811924,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 13:00:00,105.41640964742052,106.43212772441943,105.07685957646143,33.2332269978003,107.04955161655381,104.7234174077772,105.88648451216551,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 14:00:00,105.33286648593887,105.93053079845843,104.92563082537431,28.736648806943492,106.95155201023307,104.63818638348958,105.79486919686133,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 15:00:00,105.21764990411076,105.30258243838513,104.76702453367245,31.650945828965163,106.85346835602795,104.54966925835714,105.70156880719254,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 16:00:00,105.12323822300696,105.13223872195748,104.52207052590754,34.91625606278163,106.75597957900344,104.46080231135694,105.60839094518019,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 17:00:00,104.99288370546154,105.57415479321456,104.64491894007872,29.007017796843748,106.65775780431679,104.35524593589795,105.50650187010737,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 18:00:00,104.86258172739103,104.92718456882064,103.93747221326946,31.105321136295885,106.56481312518939,104.2397939990722,105.4023035621308,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 19:00:00,104.81808507777558,105.01251504565194,104.67995092912781,24.02226159030148,106.4670498172849,104.14009321443024,105.30357151585757,trending,1,0,0,1,1,0,0,1,1,0,0,1
2023-01-08 20:00:00,104.68498105256418,105.21997391584088,104.62036481425268,27.795823002566888,106.37463406754875,104.02926906179366,105.2019515646712,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 21:00:00,104.61869701613881,104.99159657383075,103.55372338251476,28.495709877208427,106.2848807549231,103.92628372312869,105.10558223902589,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-08 22:00:00,104.45333085488768,104.7035587412915,104.24639582996753,36.135218891999436,106.19679134548566,103.80871660887733,105.0027539771815,trending,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-08 23:00:00,104.36417213820059,104.42129421622225,103.96159237309374,32.34491536244153,106.09973468737049,103.69751910042889,104.89862689389969,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-09 00:00:00,104.31661383312999,104.5310431728742,104.22293762877236,27.593692044601056,106.00443182147241,103.59285909100142,104.79864545623691,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-09 01:00:00,104.18994672014192,104.73747782175636,103.98496542800504,27.853633065194945,105.90996191634252,103.47952540235005,104.69474365934629,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-09 02:00:00,104.09567430029142,104.14207699283781,103.69966785526432,31.124992665719258,105.81643563031955,103.3690561240422,104.59274587718087,trending,0,0,0,1,0,0,0,1,1,0,0,1
2023-01-09 03:00:00,103.93566271895058,104.69346059302204,103.27723611130772,23.030649405811584,105.71623645707244,103.25333247837001,104.48478446772123,trending,1,0,0,1,1,0,0,1,1,0,0,1
2023-01-09 04:00:00,103.8636557106706,104.40790541216772,102.76067684459333,38.474015729105176,105.61639349569043,103.14786125888094,104.38212737728568,trending,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-09 05:00:00,103.7607192111109,103.79554191120509,103.4146711821199,40.870175632892284,105.51958179629102,103.0443343189566,104.28195805762381,trending,0,0,0,1,0,0,0,1,0,0,0,1
2023-01-09 06:00:00,103.65683453643996,104.24654084413034,103.15252959224706,27.53914618626699,105.41752504966486,102.93525460352178,104.17638982659332,trending,1,0,0,1,0,0,0,1,1,0,0,1
2023-01-09 07:00:00,103.58302866399067,104.13612553951536,103.01225076962155,24.573733756979482,105.32010335466644,102.83232131877959,104.07621233672302,trending,1,0,0,1,1,0,0,1,1,0,0,1
